user_id,song_id,title,rating
user_187,95,Rượu Tình,3
user_136,64,Muốn Quên Được Em,1
user_160,31,Em Không Quay Về,2
user_222,78,10 Ngàn Năm,3
user_46,93,Khi Mà,3
user_215,83,Bông Hoa Đẹp Nhất,2
user_37,47,Hẹn Ngày Mai Yêu,4
user_41,140,Biết Iu 1 Người,1
user_117,29,Dù Cho Mai Về Sau,5
user_114,33,Em Là Hoàng Hôn,3
user_20,26,Người Có Thương,2
user_264,23,Có Ai Hẹn Hò Cùng Em Chưa,3
user_287,18,Chuyện Đôi Ta,4
user_277,70,Những Lời Hứa Bỏ Quên,4
user_80,144,Yêu Không Cần Hứa,3
user_124,132,Internet Love,2
user_69,96,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,3
user_212,34,Em Là Nhất,3
user_212,63,Muốn Nói Với Em,3
user_207,1,1 Phút,3
user_153,137,Id 072019,5
user_256,128,Tương Tư,5
user_148,157,Ánh Sao Và Bầu Trời,4
user_84,139,Thích Em Hơi Nhiều,1
user_153,64,Muốn Quên Được Em,4
user_83,14,Bạn Đời,4
user_25,153,Nếu Ngày Ấy,2
user_85,143,Xin Lỗi Vì Đã Yêu Nhau,1
user_209,72,Ngủ Sớm Đi Em,4
user_189,118,Mẹ,2
user_77,40,Lần Hẹn Hò Đầu Tiên,1
user_41,121,Tâm Sự Tuổi 30,5
user_83,64,Muốn Quên Được Em,2
user_80,134,3107,2
user_74,93,Khi Mà,3
user_98,18,Chuyện Đôi Ta,3
user_207,94,Người Em Cố Đô,3
user_232,28,Từ Ngày Em Đến,1
user_273,29,Dù Cho Mai Về Sau,3
user_205,67,Mùa Luyến Lưu,3
user_120,74,Nếu Biết Đó Là Lần Cuối,4
user_264,3,Anh Sẽ Đón Em,2
user_92,41,Phố Đã Lên Đèn,4
user_248,151,Em Làm Gì Mùa Dịch,2
user_113,160,Đâu Ai Dám Hứa,1
user_268,50,Kém Duyên,2
user_243,83,Bông Hoa Đẹp Nhất,2
user_110,114,Thất Tình,2
user_199,162,Tình Cờ Yêu Em,2
user_189,162,Tình Cờ Yêu Em,1
user_9,134,3107,1
user_293,129,Tết Đong Đầy,4
user_46,13,Bông Hoa Chẳng Thuộc Về Ta,3
user_153,86,Tay To,5
user_198,3,Anh Sẽ Đón Em,2
user_253,48,Cứ Chill Thôi,2
user_39,126,Tình Cờ Tôi Thích Em,2
user_200,66,Miên Man,3
user_122,126,Tình Cờ Tôi Thích Em,3
user_210,1,1 Phút,4
user_189,25,Cô Gái M52,4
user_267,142,Xe Đạp,4
user_168,10,Ba Kể Con Nghe,2
user_88,86,Tay To,2
user_76,80,Proud,4
user_61,162,Tình Cờ Yêu Em,2
user_44,117,Ba,3
user_279,90,Nhắn Nhủ,1
user_273,3,Anh Sẽ Đón Em,3
user_240,129,Tết Đong Đầy,3
user_158,109,Mai Mình Xa,2
user_18,125,Tình Ca Tình Ta,3
user_243,14,Bạn Đời,2
user_66,18,Chuyện Đôi Ta,1
user_181,35,Từ Chối Hiểu X Melody,4
user_199,64,Muốn Quên Được Em,5
user_122,165,Độc Thân Không Phải Là Ế,4
user_41,143,Xin Lỗi Vì Đã Yêu Nhau,1
user_261,12,Tết Này Con Sẽ Về,5
user_94,14,Bạn Đời,5
user_43,108,Thằng Điên,3
user_204,54,Làm Người Yêu Anh Nhé Baby,2
user_1,162,Tình Cờ Yêu Em,3
user_267,55,Lưu Luyến Sau Chia Tay,4
user_216,68,Mơ,4
user_189,122,Tình Ka Ngọt Ngào,5
user_252,2,2+3=5,2
user_166,97,Em Thích,3
user_93,7,Anh Thương Em Nhất Mà,4
user_265,83,Bông Hoa Đẹp Nhất,3
user_218,84,Quá Lâu,1
user_292,150,Có Hẹn Với Thanh Xuân,1
user_57,58,Lấy Chồng Sớm Làm Gì,3
user_171,102,Simple Love,3
user_161,59,Lệ Lưu Ly,1
user_288,104,Ngồi Nhìn Em Khóc,2
user_66,73,Như Anh Đã Thấy Em,3
user_48,63,Muốn Nói Với Em,2
user_133,80,Proud,3
user_17,19,Chẳng Còn Thời Gian Ấy,5
user_90,32,Em Còn Nhớ Anh Không,2
user_285,62,Mưa Cứ Rơi,5
user_257,90,Nhắn Nhủ,2
user_36,70,Những Lời Hứa Bỏ Quên,2
user_163,139,Thích Em Hơi Nhiều,2
user_17,164,Để Anh Một Mình,2
user_249,125,Tình Ca Tình Ta,1
user_272,44,Hông Về Tình Yêu,1
user_286,86,Tay To,5
user_135,108,Thằng Điên,4
user_274,17,Con Trai Cưng,2
user_218,106,Chúng Ta Của Hiện Tại,4
user_18,83,Bông Hoa Đẹp Nhất,2
user_148,156,Vaicaunoicokhiennguoithaydoi,3
user_110,16,Cháu Xin Lỗi Chú,2
user_42,113,Thì Thầm Thích Thả Thính,2
user_163,160,Đâu Ai Dám Hứa,1
user_161,13,Bông Hoa Chẳng Thuộc Về Ta,4
user_91,139,Thích Em Hơi Nhiều,2
user_37,135,3107-3,5
user_68,111,Thu Cuối,5
user_270,43,Hãy Nói Đi,4
user_284,153,Nếu Ngày Ấy,5
user_86,138,Shhhhhhh...,5
user_272,151,Em Làm Gì Mùa Dịch,3
user_29,7,Anh Thương Em Nhất Mà,3
user_40,111,Thu Cuối,1
user_78,36,Forget Me Now,3
user_141,66,Miên Man,4
user_150,165,Độc Thân Không Phải Là Ế,1
user_124,97,Em Thích,4
user_149,32,Em Còn Nhớ Anh Không,1
user_47,104,Ngồi Nhìn Em Khóc,5
user_226,135,3107-3,3
user_122,11,Bao Lâu Ta Lại Yêu Một Người,5
user_129,70,Những Lời Hứa Bỏ Quên,2
user_5,83,Bông Hoa Đẹp Nhất,4
user_199,79,Như Anh Mơ,1
user_149,86,Tay To,2
user_298,45,Hẹn Em Kiếp Sau,3
user_173,109,Mai Mình Xa,2
user_259,127,Già Cùng Nhau Là Được,4
user_82,157,Ánh Sao Và Bầu Trời,4
user_213,125,Tình Ca Tình Ta,5
user_196,85,Chịu Cách Mình Nói Thua,3
user_23,71,Nghe Bài Này Đi Em,4
user_39,24,Cô Gái Này Là Của Ai,3
user_293,90,Nhắn Nhủ,2
user_225,73,Như Anh Đã Thấy Em,1
user_139,28,Từ Ngày Em Đến,4
user_286,67,Mùa Luyến Lưu,3
user_127,150,Có Hẹn Với Thanh Xuân,2
user_224,59,Lệ Lưu Ly,4
user_265,120,Trước Khi Em Tồn Tại,5
user_229,95,Rượu Tình,1
user_18,104,Ngồi Nhìn Em Khóc,3
user_111,111,Thu Cuối,3
user_95,96,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,4
user_204,120,Trước Khi Em Tồn Tại,5
user_217,36,Forget Me Now,1
user_289,146,Yêu Người Như Anh,5
user_42,7,Anh Thương Em Nhất Mà,4
user_214,161,Đêm Trăng Tình Yêu,2
user_47,75,Cho Ba Mẹ,4
user_263,74,Nếu Biết Đó Là Lần Cuối,1
user_124,7,Anh Thương Em Nhất Mà,4
user_99,51,Liệu Giờ,5
user_239,104,Ngồi Nhìn Em Khóc,2
user_283,161,Đêm Trăng Tình Yêu,3
user_212,38,Không Thể Say,3
user_289,42,Lưu Số Em Đi,1
user_209,119,Váy Cưới,3
user_255,152,Đắm Tình,2
user_159,114,Thất Tình,1
user_22,85,Chịu Cách Mình Nói Thua,5
user_40,3,Anh Sẽ Đón Em,1
user_300,137,Id 072019,5
user_123,111,Thu Cuối,1
user_35,89,Lan Man,1
user_242,116,Thắc Mắc,1
user_295,159,Đúng Người Đúng Thời Điểm,3
user_63,141,Wrong Times,4
user_34,151,Em Làm Gì Mùa Dịch,5
user_56,97,Em Thích,4
user_263,140,Biết Iu 1 Người,1
user_152,105,Sóng,3
user_291,145,Yêu Nhiều Ghen Nhiều,4
user_275,34,Em Là Nhất,4
user_113,102,Simple Love,5
user_286,13,Bông Hoa Chẳng Thuộc Về Ta,2
user_131,63,Muốn Nói Với Em,5
user_152,114,Thất Tình,4
user_90,56,Lạ Lùng,2
user_167,16,Cháu Xin Lỗi Chú,2
user_106,161,Đêm Trăng Tình Yêu,3
user_259,37,Ghé Qua,3
user_180,9,Anh Đã Từ Bỏ Rồi Đấy,1
user_280,123,Tình Đầu,2
user_137,119,Váy Cưới,1
user_59,85,Chịu Cách Mình Nói Thua,4
user_297,16,Cháu Xin Lỗi Chú,1
user_300,153,Nếu Ngày Ấy,2
user_159,150,Có Hẹn Với Thanh Xuân,3
user_192,40,Lần Hẹn Hò Đầu Tiên,4
user_170,136,3107-4,5
user_49,147,Yêu Người Có Ước Mơ,1
user_39,141,Wrong Times,1
user_248,116,Thắc Mắc,1
user_55,55,Lưu Luyến Sau Chia Tay,3
user_272,148,Yêu Đơn Phương Là Gì,1
user_221,53,Xứng Đôi Cưới Thôi,4
user_181,165,Độc Thân Không Phải Là Ế,3
user_53,59,Lệ Lưu Ly,4
user_175,50,Kém Duyên,3
user_79,103,Suy Nghĩ Trong Anh,4
user_52,156,Vaicaunoicokhiennguoithaydoi,2
user_233,42,Lưu Số Em Đi,2
user_169,126,Tình Cờ Tôi Thích Em,3
user_23,57,Lạc Vào Trong Mơ,4
user_175,41,Phố Đã Lên Đèn,1
user_158,123,Tình Đầu,3
user_159,111,Thu Cuối,4
user_2,93,Khi Mà,4
user_178,55,Lưu Luyến Sau Chia Tay,5
user_230,75,Cho Ba Mẹ,2
user_63,82,Querry,3
user_135,50,Kém Duyên,5
user_290,164,Để Anh Một Mình,4
user_260,30,Dừng Thương,4
user_233,38,Không Thể Say,4
user_86,86,Tay To,2
user_71,58,Lấy Chồng Sớm Làm Gì,2
user_166,50,Kém Duyên,2
user_226,134,3107,5
user_17,132,Internet Love,4
user_69,26,Người Có Thương,2
user_170,138,Shhhhhhh...,3
user_235,98,Iu Là Đây,5
user_72,119,Váy Cưới,2
user_243,71,Nghe Bài Này Đi Em,3
user_165,11,Bao Lâu Ta Lại Yêu Một Người,5
user_80,137,Id 072019,2
user_140,118,Mẹ,1
user_112,28,Từ Ngày Em Đến,1
user_124,93,Khi Mà,4
user_195,132,Internet Love,4
user_200,161,Đêm Trăng Tình Yêu,4
user_208,71,Nghe Bài Này Đi Em,1
user_145,24,Cô Gái Này Là Của Ai,3
user_19,112,Thêm Bao Nhiêu Lâu,1
user_207,59,Lệ Lưu Ly,4
user_136,43,Hãy Nói Đi,5
user_258,119,Váy Cưới,5
user_130,117,Ba,4
user_137,52,Em Của Anh Đừng Của Ai,4
user_5,37,Ghé Qua,1
user_185,76,Tell The Kids I Love Them,1
user_84,113,Thì Thầm Thích Thả Thính,5
user_279,62,Mưa Cứ Rơi,4
user_45,130,"Tệ Thật, Anh Nhớ Em",1
user_37,67,Mùa Luyến Lưu,4
user_33,149,Chuyện Chúng Ta Sau Này,3
user_165,6,Anh Mệt Rồi,2
user_225,13,Bông Hoa Chẳng Thuộc Về Ta,2
user_15,148,Yêu Đơn Phương Là Gì,2
user_281,36,Forget Me Now,1
user_278,67,Mùa Luyến Lưu,1
user_229,3,Anh Sẽ Đón Em,2
user_53,162,Tình Cờ Yêu Em,1
user_254,16,Cháu Xin Lỗi Chú,4
user_212,100,Sau Những Lần Đau,3
user_210,127,Già Cùng Nhau Là Được,1
user_57,64,Muốn Quên Được Em,3
user_101,50,Kém Duyên,1
user_244,68,Mơ,1
user_63,32,Em Còn Nhớ Anh Không,1
user_35,34,Em Là Nhất,5
user_160,83,Bông Hoa Đẹp Nhất,1
user_32,69,Mắt Nice Cha Cha Tune,2
user_1,143,Xin Lỗi Vì Đã Yêu Nhau,3
user_178,46,Hẹn Em Ở Lần Yêu Thứ 2,3
user_153,113,Thì Thầm Thích Thả Thính,4
user_263,1,1 Phút,4
user_114,78,10 Ngàn Năm,4
user_19,82,Querry,4
user_140,63,Muốn Nói Với Em,1
user_153,32,Em Còn Nhớ Anh Không,4
user_293,163,Đếm Ngày Xa Em,1
user_48,138,Shhhhhhh...,2
user_71,42,Lưu Số Em Đi,2
user_218,126,Tình Cờ Tôi Thích Em,2
user_265,147,Yêu Người Có Ước Mơ,3
user_33,124,Tình Yêu Ngủ Quên,2
user_265,52,Em Của Anh Đừng Của Ai,5
user_3,166,Ừ Có Anh Đây,2
user_76,105,Sóng,3
user_300,62,Mưa Cứ Rơi,2
user_174,104,Ngồi Nhìn Em Khóc,2
user_223,74,Nếu Biết Đó Là Lần Cuối,1
user_195,100,Sau Những Lần Đau,3
user_196,37,Ghé Qua,1
user_174,112,Thêm Bao Nhiêu Lâu,2
user_259,125,Tình Ca Tình Ta,2
user_295,18,Chuyện Đôi Ta,5
user_34,32,Em Còn Nhớ Anh Không,3
user_216,163,Đếm Ngày Xa Em,3
user_44,164,Để Anh Một Mình,3
user_34,35,Từ Chối Hiểu X Melody,4
user_144,62,Mưa Cứ Rơi,3
user_165,100,Sau Những Lần Đau,2
user_117,81,Phố Cũ Còn Anh,2
user_206,94,Người Em Cố Đô,3
user_46,67,Mùa Luyến Lưu,4
user_252,90,Nhắn Nhủ,5
user_45,72,Ngủ Sớm Đi Em,4
user_281,124,Tình Yêu Ngủ Quên,2
user_34,129,Tết Đong Đầy,1
user_97,153,Nếu Ngày Ấy,3
user_266,11,Bao Lâu Ta Lại Yêu Một Người,5
user_257,130,"Tệ Thật, Anh Nhớ Em",4
user_64,166,Ừ Có Anh Đây,4
user_195,110,Tell Ur Mom II,1
user_1,100,Sau Những Lần Đau,4
user_126,60,Lỡ Say Bye Là Bye,4
user_57,5,Anh Biết,1
user_141,134,3107,2
user_184,102,Simple Love,3
user_261,110,Tell Ur Mom II,5
user_125,119,Váy Cưới,1
user_196,160,Đâu Ai Dám Hứa,2
user_58,56,Lạ Lùng,1
user_124,90,Nhắn Nhủ,5
user_149,40,Lần Hẹn Hò Đầu Tiên,4
user_54,27,Một Nhà,1
user_200,52,Em Của Anh Đừng Của Ai,5
user_186,122,Tình Ka Ngọt Ngào,3
user_52,122,Tình Ka Ngọt Ngào,4
user_156,57,Lạc Vào Trong Mơ,4
user_152,150,Có Hẹn Với Thanh Xuân,2
user_264,31,Em Không Quay Về,2
user_273,165,Độc Thân Không Phải Là Ế,5
user_58,97,Em Thích,3
user_65,95,Rượu Tình,1
user_150,126,Tình Cờ Tôi Thích Em,1
user_179,64,Muốn Quên Được Em,4
user_4,87,Rồi Một Ngày,1
user_221,55,Lưu Luyến Sau Chia Tay,4
user_71,69,Mắt Nice Cha Cha Tune,5
user_133,72,Ngủ Sớm Đi Em,5
user_171,59,Lệ Lưu Ly,4
user_94,149,Chuyện Chúng Ta Sau Này,1
user_288,120,Trước Khi Em Tồn Tại,1
user_85,112,Thêm Bao Nhiêu Lâu,5
user_167,109,Mai Mình Xa,2
user_296,29,Dù Cho Mai Về Sau,3
user_266,91,Buồn Hay Vui,5
user_171,159,Đúng Người Đúng Thời Điểm,3
user_16,43,Hãy Nói Đi,5
user_213,139,Thích Em Hơi Nhiều,3
user_116,103,Suy Nghĩ Trong Anh,3
user_78,134,3107,4
user_87,28,Từ Ngày Em Đến,4
user_85,22,Crying Over You,4
user_171,7,Anh Thương Em Nhất Mà,4
user_232,13,Bông Hoa Chẳng Thuộc Về Ta,2
user_36,93,Khi Mà,3
user_109,12,Tết Này Con Sẽ Về,3
user_37,10,Ba Kể Con Nghe,4
user_294,72,Ngủ Sớm Đi Em,2
user_212,102,Simple Love,5
user_183,46,Hẹn Em Ở Lần Yêu Thứ 2,3
user_96,19,Chẳng Còn Thời Gian Ấy,1
user_207,8,Anh Vẫn OK,5
user_215,146,Yêu Người Như Anh,4
user_35,73,Như Anh Đã Thấy Em,4
user_243,63,Muốn Nói Với Em,5
user_265,126,Tình Cờ Tôi Thích Em,3
user_37,63,Muốn Nói Với Em,1
user_20,41,Phố Đã Lên Đèn,3
user_66,1,1 Phút,1
user_229,56,Lạ Lùng,5
user_148,20,Chờ Đợi Có Đáng Sợ,4
user_146,128,Tương Tư,5
user_295,163,Đếm Ngày Xa Em,2
user_99,22,Crying Over You,4
user_294,15,Bỏ Em Vào Balo,1
user_38,30,Dừng Thương,4
user_102,56,Lạ Lùng,5
user_256,155,Tình Yêu Chậm Trễ,1
user_152,136,3107-4,4
user_190,109,Mai Mình Xa,3
user_233,45,Hẹn Em Kiếp Sau,3
user_241,5,Anh Biết,5
user_18,141,Wrong Times,4
user_155,95,Rượu Tình,1
user_165,12,Tết Này Con Sẽ Về,3
user_12,57,Lạc Vào Trong Mơ,2
user_35,108,Thằng Điên,3
user_213,116,Thắc Mắc,1
user_138,11,Bao Lâu Ta Lại Yêu Một Người,3
user_259,72,Ngủ Sớm Đi Em,5
user_35,64,Muốn Quên Được Em,5
user_106,149,Chuyện Chúng Ta Sau Này,2
user_123,71,Nghe Bài Này Đi Em,3
user_274,155,Tình Yêu Chậm Trễ,2
user_189,77,Your Smile,5
user_298,1,1 Phút,5
user_20,22,Crying Over You,3
user_24,71,Nghe Bài Này Đi Em,5
user_231,140,Biết Iu 1 Người,3
user_206,83,Bông Hoa Đẹp Nhất,2
user_49,56,Lạ Lùng,1
user_127,38,Không Thể Say,2
user_129,164,Để Anh Một Mình,2
user_156,126,Tình Cờ Tôi Thích Em,3
user_254,82,Querry,1
user_236,54,Làm Người Yêu Anh Nhé Baby,3
user_203,147,Yêu Người Có Ước Mơ,2
user_218,127,Già Cùng Nhau Là Được,2
user_295,111,Thu Cuối,3
user_259,18,Chuyện Đôi Ta,5
user_49,30,Dừng Thương,2
user_5,110,Tell Ur Mom II,5
user_15,102,Simple Love,2
user_79,161,Đêm Trăng Tình Yêu,3
user_82,22,Crying Over You,2
user_30,42,Lưu Số Em Đi,4
user_64,31,Em Không Quay Về,3
user_131,146,Yêu Người Như Anh,1
user_247,143,Xin Lỗi Vì Đã Yêu Nhau,5
user_189,109,Mai Mình Xa,2
user_216,65,Muốn Được Cùng Em,4
user_150,163,Đếm Ngày Xa Em,3
user_105,52,Em Của Anh Đừng Của Ai,3
user_67,14,Bạn Đời,1
user_190,13,Bông Hoa Chẳng Thuộc Về Ta,1
user_250,12,Tết Này Con Sẽ Về,4
user_256,122,Tình Ka Ngọt Ngào,4
user_157,157,Ánh Sao Và Bầu Trời,2
user_298,131,Từng Quen,4
user_206,75,Cho Ba Mẹ,5
user_59,150,Có Hẹn Với Thanh Xuân,2
user_79,165,Độc Thân Không Phải Là Ế,5
user_140,86,Tay To,5
user_102,123,Tình Đầu,1
user_297,82,Querry,2
user_129,158,Ông Bà Anh,5
user_295,76,Tell The Kids I Love Them,3
user_299,25,Cô Gái M52,3
user_167,117,Ba,2
user_82,158,Ông Bà Anh,2
user_29,142,Xe Đạp,2
user_69,131,Từng Quen,4
user_13,11,Bao Lâu Ta Lại Yêu Một Người,3
user_65,7,Anh Thương Em Nhất Mà,4
user_267,27,Một Nhà,4
user_1,84,Quá Lâu,4
user_43,147,Yêu Người Có Ước Mơ,4
user_130,106,Chúng Ta Của Hiện Tại,3
user_17,54,Làm Người Yêu Anh Nhé Baby,2
user_188,166,Ừ Có Anh Đây,1
user_198,63,Muốn Nói Với Em,1
user_95,144,Yêu Không Cần Hứa,4
user_55,151,Em Làm Gì Mùa Dịch,5
user_293,118,Mẹ,2
user_232,153,Nếu Ngày Ấy,1
user_120,41,Phố Đã Lên Đèn,2
user_28,73,Như Anh Đã Thấy Em,3
user_39,164,Để Anh Một Mình,4
user_34,139,Thích Em Hơi Nhiều,3
user_246,157,Ánh Sao Và Bầu Trời,4
user_58,59,Lệ Lưu Ly,1
user_36,43,Hãy Nói Đi,2
user_249,13,Bông Hoa Chẳng Thuộc Về Ta,2
user_134,138,Shhhhhhh...,5
user_240,64,Muốn Quên Được Em,1
user_257,121,Tâm Sự Tuổi 30,1
user_126,53,Xứng Đôi Cưới Thôi,3
user_222,47,Hẹn Ngày Mai Yêu,2
user_242,131,Từng Quen,5
user_203,160,Đâu Ai Dám Hứa,2
user_19,85,Chịu Cách Mình Nói Thua,1
user_199,87,Rồi Một Ngày,3
user_236,76,Tell The Kids I Love Them,5
user_269,46,Hẹn Em Ở Lần Yêu Thứ 2,2
user_285,107,Thiên Thần Tình Yêu,3
user_184,98,Iu Là Đây,2
user_122,43,Hãy Nói Đi,5
user_238,129,Tết Đong Đầy,5
user_96,4,Anh Thề Đấy,1
user_105,41,Phố Đã Lên Đèn,5
user_249,110,Tell Ur Mom II,1
user_65,165,Độc Thân Không Phải Là Ế,3
user_214,127,Già Cùng Nhau Là Được,1
user_6,162,Tình Cờ Yêu Em,1
user_212,119,Váy Cưới,3
user_241,132,Internet Love,5
user_258,74,Nếu Biết Đó Là Lần Cuối,5
user_185,60,Lỡ Say Bye Là Bye,2
user_50,153,Nếu Ngày Ấy,2
user_226,58,Lấy Chồng Sớm Làm Gì,2
user_127,144,Yêu Không Cần Hứa,5
user_71,117,Ba,1
user_155,42,Lưu Số Em Đi,1
user_252,98,Iu Là Đây,2
user_44,68,Mơ,2
user_90,166,Ừ Có Anh Đây,4
user_76,86,Tay To,4
user_149,43,Hãy Nói Đi,2
user_291,41,Phố Đã Lên Đèn,5
user_230,128,Tương Tư,1
user_64,24,Cô Gái Này Là Của Ai,4
user_175,49,Không Yêu Xin Đừng Nói,5
user_205,134,3107,1
user_13,26,Người Có Thương,5
user_180,57,Lạc Vào Trong Mơ,3
user_123,32,Em Còn Nhớ Anh Không,2
user_300,105,Sóng,1
user_48,88,Anh Chỉ Muốn,3
user_68,17,Con Trai Cưng,4
user_248,155,Tình Yêu Chậm Trễ,5
user_189,49,Không Yêu Xin Đừng Nói,2
user_246,53,Xứng Đôi Cưới Thôi,1
user_172,155,Tình Yêu Chậm Trễ,1
user_143,74,Nếu Biết Đó Là Lần Cuối,2
user_280,31,Em Không Quay Về,3
user_180,74,Nếu Biết Đó Là Lần Cuối,5
user_190,131,Từng Quen,3
user_133,118,Mẹ,1
user_119,22,Crying Over You,5
user_114,93,Khi Mà,5
user_179,38,Không Thể Say,5
user_112,86,Tay To,4
user_132,30,Dừng Thương,3
user_22,84,Quá Lâu,2
user_245,146,Yêu Người Như Anh,1
user_137,126,Tình Cờ Tôi Thích Em,2
user_278,14,Bạn Đời,2
user_142,139,Thích Em Hơi Nhiều,4
user_228,73,Như Anh Đã Thấy Em,3
user_220,52,Em Của Anh Đừng Của Ai,3
user_148,117,Ba,5
user_153,16,Cháu Xin Lỗi Chú,2
user_73,60,Lỡ Say Bye Là Bye,5
user_44,30,Dừng Thương,5
user_145,103,Suy Nghĩ Trong Anh,5
user_94,59,Lệ Lưu Ly,4
user_31,126,Tình Cờ Tôi Thích Em,5
user_105,144,Yêu Không Cần Hứa,3
user_180,58,Lấy Chồng Sớm Làm Gì,4
user_220,158,Ông Bà Anh,1
user_106,13,Bông Hoa Chẳng Thuộc Về Ta,1
user_94,142,Xe Đạp,5
user_77,37,Ghé Qua,4
user_180,130,"Tệ Thật, Anh Nhớ Em",2
user_78,30,Dừng Thương,1
user_174,77,Your Smile,3
user_131,152,Đắm Tình,1
user_210,108,Thằng Điên,4
user_110,28,Từ Ngày Em Đến,4
user_115,93,Khi Mà,1
user_261,148,Yêu Đơn Phương Là Gì,4
user_286,90,Nhắn Nhủ,1
user_50,155,Tình Yêu Chậm Trễ,4
user_18,78,10 Ngàn Năm,4
user_91,69,Mắt Nice Cha Cha Tune,5
user_291,52,Em Của Anh Đừng Của Ai,1
user_204,89,Lan Man,2
user_271,96,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,4
user_54,1,1 Phút,2
user_140,161,Đêm Trăng Tình Yêu,3
user_3,130,"Tệ Thật, Anh Nhớ Em",5
user_295,9,Anh Đã Từ Bỏ Rồi Đấy,1
user_135,87,Rồi Một Ngày,2
user_98,114,Thất Tình,3
user_149,144,Yêu Không Cần Hứa,5
user_299,86,Tay To,2
user_86,90,Nhắn Nhủ,1
user_121,103,Suy Nghĩ Trong Anh,1
user_74,108,Thằng Điên,2
user_288,57,Lạc Vào Trong Mơ,1
user_97,55,Lưu Luyến Sau Chia Tay,2
user_295,138,Shhhhhhh...,3
user_280,84,Quá Lâu,2
user_56,7,Anh Thương Em Nhất Mà,5
user_61,55,Lưu Luyến Sau Chia Tay,2
user_96,83,Bông Hoa Đẹp Nhất,5
user_247,132,Internet Love,5
user_129,156,Vaicaunoicokhiennguoithaydoi,2
user_16,68,Mơ,5
user_228,83,Bông Hoa Đẹp Nhất,2
user_115,47,Hẹn Ngày Mai Yêu,3
user_297,9,Anh Đã Từ Bỏ Rồi Đấy,5
user_69,74,Nếu Biết Đó Là Lần Cuối,3
user_50,118,Mẹ,2
user_156,85,Chịu Cách Mình Nói Thua,1
user_132,48,Cứ Chill Thôi,4
user_225,31,Em Không Quay Về,4
user_275,68,Mơ,5
user_264,59,Lệ Lưu Ly,2
user_251,163,Đếm Ngày Xa Em,2
user_273,132,Internet Love,3
user_95,90,Nhắn Nhủ,4
user_126,36,Forget Me Now,3
user_179,158,Ông Bà Anh,2
user_70,31,Em Không Quay Về,2
user_29,53,Xứng Đôi Cưới Thôi,3
user_57,30,Dừng Thương,1
user_166,111,Thu Cuối,5
user_33,129,Tết Đong Đầy,2
user_42,44,Hông Về Tình Yêu,2
user_231,161,Đêm Trăng Tình Yêu,1
user_110,6,Anh Mệt Rồi,3
user_99,109,Mai Mình Xa,2
user_204,14,Bạn Đời,1
user_243,46,Hẹn Em Ở Lần Yêu Thứ 2,5
user_128,136,3107-4,2
user_215,63,Muốn Nói Với Em,5
user_153,119,Váy Cưới,4
user_255,123,Tình Đầu,4
user_201,59,Lệ Lưu Ly,5
user_222,155,Tình Yêu Chậm Trễ,2
user_216,15,Bỏ Em Vào Balo,2
user_265,163,Đếm Ngày Xa Em,1
user_15,116,Thắc Mắc,5
user_267,122,Tình Ka Ngọt Ngào,3
user_233,165,Độc Thân Không Phải Là Ế,4
user_126,16,Cháu Xin Lỗi Chú,1
user_294,135,3107-3,4
user_110,119,Váy Cưới,4
user_88,148,Yêu Đơn Phương Là Gì,3
user_85,61,Mashup Lỡ Duyên,2
user_222,120,Trước Khi Em Tồn Tại,5
user_104,1,1 Phút,5
user_150,95,Rượu Tình,2
user_120,155,Tình Yêu Chậm Trễ,3
user_147,17,Con Trai Cưng,4
user_37,77,Your Smile,4
user_213,29,Dù Cho Mai Về Sau,3
user_210,34,Em Là Nhất,1
user_178,141,Wrong Times,2
user_100,50,Kém Duyên,4
user_278,35,Từ Chối Hiểu X Melody,3
user_285,104,Ngồi Nhìn Em Khóc,1
user_110,86,Tay To,4
user_287,60,Lỡ Say Bye Là Bye,3
user_189,85,Chịu Cách Mình Nói Thua,4
user_36,130,"Tệ Thật, Anh Nhớ Em",3
user_177,29,Dù Cho Mai Về Sau,4
user_97,155,Tình Yêu Chậm Trễ,2
user_135,116,Thắc Mắc,4
user_183,88,Anh Chỉ Muốn,1
user_149,93,Khi Mà,2
user_290,30,Dừng Thương,5
user_157,109,Mai Mình Xa,2
user_112,42,Lưu Số Em Đi,3
user_259,159,Đúng Người Đúng Thời Điểm,2
user_255,36,Forget Me Now,4
user_8,118,Mẹ,5
user_221,97,Em Thích,3
user_156,29,Dù Cho Mai Về Sau,5
user_286,84,Quá Lâu,2
user_146,71,Nghe Bài Này Đi Em,2
user_248,42,Lưu Số Em Đi,4
user_241,149,Chuyện Chúng Ta Sau Này,4
user_56,111,Thu Cuối,2
user_276,160,Đâu Ai Dám Hứa,2
user_237,51,Liệu Giờ,1
user_205,13,Bông Hoa Chẳng Thuộc Về Ta,1
user_155,152,Đắm Tình,3
user_8,38,Không Thể Say,3
user_226,14,Bạn Đời,4
user_253,15,Bỏ Em Vào Balo,4
user_191,35,Từ Chối Hiểu X Melody,2
user_172,135,3107-3,4
user_268,120,Trước Khi Em Tồn Tại,2
user_228,121,Tâm Sự Tuổi 30,3
user_238,124,Tình Yêu Ngủ Quên,5
